Name_0,Name_1,PSRJ_0,PSRJ_1,ZZ,XX,YY,DISC_DATE,
J1726-00,dsm+13,J1726-00,dsm+13,0.98,1.11,5.83,2013,
J1726-31,kek+13,J1726-31,kek+13,0.16,-0.43,3.38,2013,
J1726-3530,mlc+01,J1726-3530,mlc+01,-0.01,-0.64,3.82,2001,
J1726-3635,mlc+01,J1726-3635,mlc+01,-0.07,-0.72,3.71,2001,
J1726-4006,hfs+04,J1726-4006,hfs+04,-0.44,-1.88,-0.70,2004,
J1727-2739,hfs+04,J1727-2739,hfs+04,0.28,-0.07,4.51,2004,
J1727-29,kle+10,J1727-29,kle+10,0.13,-0.14,5.90,2010,
J1727-2946,fsk+04,J1727-2946,fsk+04,0.10,-0.09,6.62,2004,
B1726-00,stwd85,J1728-0007,stwd85,0.46,0.54,7.22,1985,
J1728-3733,mlc+01,J1728-3733,mlc+01,-0.13,-0.73,4.00,2001,
J1728-4028,lfl+06,J1728-4028,lfl+06,-0.39,-1.39,1.74,2006,
J1729-2117,btb+15,J1729-2117,btb+15,0.12,0.08,7.54,2015,
J1730-2304,lnl+95,J1730-2304,lnl+95,0.07,0.03,7.88,1995,
J1730-2900,lfl+06,J1730-2900,lfl+06,0.59,-0.39,-3.54,2006,
B1727-33,jlm+92,J1730-3350,jlm+92,0.01,-0.36,5.03,1992,
J1730-3353,hfs+04,J1730-3353,hfs+04,-0.00,-0.35,5.06,2004,
J1730-34,ncb+15,J1730-34,ncb+15,-0.03,-0.53,3.96,2015,
J1731-1847,kjv+10,J1731-1847,kjv+10,0.68,0.57,3.80,2010,
J1731-3123,hfs+04,J1731-3123,hfs+04,0.17,-0.47,1.35,2004,
J1731-3322,ncb+15,J1731-3322,ncb+15,0.02,-0.52,2.98,2015,
B1727-47,lvw68,J1731-4744,lvw68,-0.74,-1.65,3.26,1968,
J1732-1930,lml+98,J1732-1930,lml+98,0.35,0.29,5.91,1998,
J1732-3131,aaa+09c,J1732-3131,aaa+09c,0.01,-0.04,7.86,2009,
J1732-3426,lfl+06,J1732-3426,lfl+06,-0.04,-0.47,4.19,2006,
J1732-35,ncb+15,J1732-35,ncb+15,-0.07,-0.47,4.48,2015,
J1732-3729,kbm+03,J1732-3729,kbm+03,-0.42,-1.65,-2.30,2003,
B1729-41,mlt+78,J1732-4128,mlt+78,-0.56,-1.50,1.45,1978,
J1732-4156,hfs+04,J1732-4156,hfs+04,-0.95,-2.47,-2.72,2004,
J1732-5049,eb01b,J1732-5049,eb01b,-0.31,-0.63,6.77,2001,
B1730-22,dls73,J1733-2228,dls73,0.11,0.08,7.41,1973,
J1733-2533,lfl+06,J1733-2533,lfl+06,0.86,0.30,-3.50,2006,
J1733-2837,lfl+06,J1733-2837,lfl+06,0.20,-0.09,3.77,2006,
J1733-3030,hfs+04,J1733-3030,hfs+04,0.47,-0.96,-12.05,2004,
J1733-3322,mhl+02,J1733-3322,mhl+02,-0.02,-0.38,4.28,2002,
B1730-37,jlm+92,J1733-3716,jlm+92,-0.13,-0.46,5.39,1992,
J1733-4005,hfs+04,J1733-4005,hfs+04,-1.30,-3.57,-10.31,2004,
J1733-5515,bbb+12,J1733-5515,bbb+12,-0.86,-1.67,4.72,2012,
B1732-02,dtws85,J1734-0212,dtws85,0.49,0.65,6.89,1985,
J1734-2415,lfl+06,J1734-2415,lfl+06,0.27,0.16,5.07,2006,
J1734-3058,ncb+15,J1734-3058,ncb+15,0.06,-0.19,4.77,2015,
J1734-3333,mhl+02,J1734-3333,mhl+02,-0.03,-0.40,4.06,2002,
J1735-0243,blr+13,J1735-0243,blr+13,0.27,0.35,7.60,2013,
B1732-07,ll76,J1735-0724,ll76,0.05,0.06,8.30,1976,
J1735-3258,mhl+02,J1735-3258,mhl+02,-0.03,-0.39,3.55,2002,
J1736+05,cnst96,J1736+05,cnst96,0.82,1.16,6.46,1996,
J1736-2457,lfl+06,J1736-2457,lfl+06,0.30,0.18,4.01,2006,
J1736-2819,hfs+04,J1736-2819,hfs+04,0.21,-0.06,2.47,2004,
J1736-2843,hfs+04,J1736-2843,hfs+04,0.32,-0.16,-1.87,2004,
J1736-3511,kbm+03,J1736-3511,kbm+03,-0.07,-0.29,5.89,2003,
J1737-0811,blr+13,J1737-0811,blr+13,0.04,0.06,8.30,2013,
J1737-3102,mhl+02,J1737-3102,mhl+02,0.02,-0.17,4.90,2002,
J1737-3137,mhl+02,J1737-3137,mhl+02,0.01,-0.24,4.35,2002,
J1737-3320,hfs+04,J1737-3320,hfs+04,-0.18,-1.09,-4.74,2004,
B1734-35,jlm+92,J1737-3555,jlm+92,-0.10,-0.30,6.03,1992,
J1738+0333,jac05,J1738+0333,jac05,0.45,0.65,7.26,2005,
J1738+04,dsm+16,J1738+04,dsm+16,0.34,0.49,7.60,2016,
J1738-2330,lfl+06,J1738-2330,lfl+06,0.21,0.19,5.64,2006,
J1738-2647,hfs+04,J1738-2647,hfs+04,0.18,0.07,4.37,2004,
J1738-2736,ncb+15,J1738-2736,ncb+15,0.43,0.06,-3.47,2015,
J1738-2955,mhl+02,J1738-2955,mhl+02,0.04,-0.10,5.04,2002,
J1738-3107,hfs+04,J1738-3107,hfs+04,0.01,-0.22,3.72,2004,
B1735-32,cjlm87,J1738-3211,cjlm87,-0.01,-0.08,7.23,1987,
J1738-3316,hfs+04,J1738-3316,hfs+04,-0.07,-0.29,4.76,2004,
J1739+0612,jbo+09,J1739+0612,jbo+09,8.08,11.92,-11.93,2009,
J1739-1313,ebvb01,J1739-1313,ebvb01,0.12,0.16,7.80,2001,
J1739-2521,cbmp17,J1739-2521,cbmp17,0.23,0.18,4.10,2017,
B1736-29,cl86,J1739-2903,cl86,0.05,-0.04,5.59,1986,
J1739-3023,mhl+02,J1739-3023,mhl+02,0.02,-0.10,5.43,2002,
J1739-3049,mhl+02,J1739-3049,mhl+02,0.01,-0.18,4.12,2002,
B1736-31,cl86,J1739-3131,cl86,-0.02,-0.22,4.10,1986,
J1739-3159,mhl+02,J1739-3159,mhl+02,-0.04,-0.22,4.71,2002,
J1739-3951,lfl+06,J1739-3951,lfl+06,-0.06,-0.13,7.73,2006,
J1740+1000,mca00,J1740+1000,mca00,0.43,0.65,7.54,2000,
B1737+13,mlt+78,J1740+1311,mlt+78,1.54,2.34,5.40,1978,
J1740-2540,hfs+04,J1740-2540,hfs+04,0.69,0.58,-6.51,2004,
B1737-30,cl86,J1740-3015,cl86,0.00,-0.01,8.10,1986,
J1740-3052,sml+01,J1740-3052,sml+01,-0.01,-0.18,3.75,2001,
J1740-3327,hfs+04,J1740-3327,hfs+04,-0.11,-0.32,4.31,2004,
J1740-5340A,dlm+01,J1740-5340A,dlm+01,-0.46,-0.80,6.50,2001,
B1738-08,mlt+78,J1741-0840,mlt+78,0.04,0.06,8.29,1978,
J1741+1351,jbo+07,J1741+1351,jbo+07,0.40,0.61,7.71,2007,
J1741-2019,ebvb01,J1741-2019,ebvb01,0.24,0.30,5.98,2001,
J1741-2054,aaa+09c,J1741-2054,aaa+09c,0.03,0.03,8.20,2009,
J1741-2719,lfl+06,J1741-2719,lfl+06,0.32,0.18,-3.00,2006,
J1741-2733,mhl+02,J1741-2733,mhl+02,0.08,0.03,5.43,2002,
J1741+2758,fcwa95,J1741+2758,fcwa95,1.13,1.78,7.12,1995,
J1741-2945,mhl+02,J1741-2945,mhl+02,0.02,-0.08,4.79,2002,
J1741-3016,mhl+02,J1741-3016,mhl+02,0.01,-0.11,4.63,2002,
J1741-34,ncb+15,J1741-34,ncb+15,-0.17,-0.40,3.96,2015,
B1737-39,mlt+78,J1741-3927,mlt+78,-0.38,-0.76,3.96,1978,
J1742-3957,lfl+06,J1742-3957,lfl+06,-0.72,-1.36,0.60,2006,
J1742-4616,ebvb01,J1742-4616,ebvb01,-0.84,-1.48,3.07,2001,
B1740-03,mlt+78,J1743-0339,mlt+78,0.05,0.07,8.32,1978,
J1743+05,dsm+16,J1743+05,dsm+16,1.20,1.88,5.24,2016,
B1740-13,stwd85,J1743-1351,stwd85,0.50,0.76,5.12,1985,
J1743-2442,hfs+04,J1743-2442,hfs+04,0.30,0.38,2.03,2004,
B1740-31,jlm+92,J1743-3150,jlm+92,-0.07,-0.16,5.17,1992,
J1743-3153,mhl+02,J1743-3153,mhl+02,-0.17,-0.43,-0.35,2002,
J1743-35,ncb+15,J1743-35,ncb+15,-0.21,-0.41,4.52,2015,
J1743-4212,ebvb01,J1743-4212,ebvb01,-0.56,-1.00,3.62,2001,
J1744-1134,bjb+97,J1744-1134,bjb+97,0.06,0.10,8.12,1997,
J1744-1610,ebvb01,J1744-1610,ebvb01,0.23,0.36,6.63,2001,
J1744-2335,lml+98,J1744-2335,lml+98,0.14,0.21,5.79,1998,
J1744-3130,mhl+02,J1744-3130,mhl+02,-0.06,-0.14,5.20,2002,
J1744-3922,fsk+04,J1744-3922,fsk+04,-0.41,-0.71,4.04,2004,
J1744-5337,bbb+12,J1744-5337,bbb+12,-1.89,-3.15,0.51,2012,
J1744-7619,cpw+18,J1744-7619,cpw+18,-0.00,-0.00,8.50,2018,
J1745-0129,ebvb01,J1745-0129,ebvb01,1.33,2.15,3.63,2001,
J1745-0952,eb01b,J1745-0952,eb01b,0.04,0.06,8.28,2001,
J1745+1017,bgc+13,J1745+1017,bgc+13,0.40,0.65,7.56,2013,
J1745-2229,hfs+04,J1745-2229,hfs+04,0.93,1.48,-6.95,2004,
J1745-2900,mgz+13,J1745-2900,mgz+13,-0.01,-0.01,0.20,2013,
J1745-2910,dcl09,J1745-2910,dcl09,-0.01,-0.03,0.53,2009,
J1745-2912,jkl+06,J1745-2912,jkl+06,-0.02,-0.03,0.39,2006,
B1742-30,kac+73,J1745-3040,kac+73,-0.00,-0.01,8.30,1973,
J1745-3812,bbb+12,J1745-3812,bbb+12,-0.40,-0.66,3.76,2012,
J1746+2245,clm+05,J1746+2245,clm+05,2.78,4.58,4.27,2005,
J1746+2540,fcwa95,J1746+2540,fcwa95,10.58,17.42,-5.98,1995,
J1746-27,ncb+15,J1746-27,ncb+15,0.04,0.07,4.35,2015,
J1746-2849,dcl09,J1746-2849,dcl09,-0.00,0.02,0.28,2009,
J1746-2850,dcl09,J1746-2850,dcl09,-0.00,0.01,2.89,2009,
J1746-2856,jkl+06,J1746-2856,jkl+06,-0.03,0.02,0.35,2006,
J1746-3239,pga+12,J1746-3239,pga+12,-0.00,-0.00,8.50,2012,
J1747-1030,bbb+12,J1747-1030,bbb+12,0.39,0.69,6.12,2012,
J1747-2647,kel+09,J1747-2647,kel+09,0.08,0.22,2.31,2009,
J1747-2802,mhl+02,J1747-2802,mhl+02,0.01,0.09,3.35,2002,
J1747-2809,crgl09,J1747-2809,crgl09,0.01,0.12,0.36,2009,
J1747-2958,cmgl02,J1747-2958,cmgl02,-0.04,-0.03,5.98,2002,
J1747-4036,kcj+12,J1747-4036,kcj+12,-0.80,-1.21,1.50,2012,
B1745-12,mlt+78,J1748-1300,mlt+78,0.32,0.58,6.19,1978,
B1745-20A,mlj+89b,J1748-2021A,mlj+89b,0.55,1.11,0.35,1989,
J1748-2021B,frb+08,J1748-2021B,frb+08,0.55,1.11,0.35,2008,
J1748-2021C,frb+08,J1748-2021C,frb+08,0.55,1.10,0.35,2008,
J1748-2021D,frb+08,J1748-2021D,frb+08,0.55,1.11,0.35,2008,
J1748-2021E,frb+08,J1748-2021E,frb+08,0.55,1.11,0.35,2008,
J1748-2021F,frb+08,J1748-2021F,frb+08,0.55,1.11,0.35,2008,
J1748-2444,lmd+90,J1748-2444,lmd+90,0.10,0.26,4.67,1990,
B1744-24A,lmd+90,J1748-2446A,lmd+90,0.16,0.37,3.01,1990,
J1748-2446aa,fre08,J1748-2446aa,fre08,0.16,0.37,3.01,2008,
J1748-2446ab,fre08,J1748-2446ab,fre08,0.16,0.37,3.01,2008,
J1748-2446ac,fre08,J1748-2446ac,fre08,0.16,0.37,3.01,2008,
J1748-2446ad,hrs+06,J1748-2446ad,hrs+06,0.16,0.37,3.01,2006,
J1748-2446ae,fre08,J1748-2446ae,fre08,0.13,0.29,4.11,2008,
J1748-2446af,fre08,J1748-2446af,fre08,0.16,0.37,3.01,2008,
J1748-2446ag,fre08,J1748-2446ag,fre08,0.16,0.37,3.01,2008,
J1748-2446ah,fre08,J1748-2446ah,fre08,0.16,0.37,3.01,2008,
J1748-2446ai,fre08,J1748-2446ai,fre08,0.16,0.37,3.01,2008,
J1748-2446aj,crf+18,J1748-2446aj,crf+18,0.13,0.29,4.11,2018,
J1748-2446ak,crf+18,J1748-2446ak,crf+18,0.13,0.29,4.13,2018,
J1748-2446al,crf+18,J1748-2446al,crf+18,0.13,0.29,4.11,2018,
J1748-2446C,lmbm00,J1748-2446C,lmbm00,0.16,0.37,3.01,2000,
J1748-2446D,rhs+05,J1748-2446D,rhs+05,0.26,0.58,-0.18,2005,
J1748-2446E,rhs+05,J1748-2446E,rhs+05,0.16,0.37,3.01,2005,
J1748-2446F,rhs+05,J1748-2446F,rhs+05,0.16,0.37,3.01,2005,
J1748-2446G,rhs+05,J1748-2446G,rhs+05,0.16,0.37,3.01,2005,
J1748-2446H,rhs+05,J1748-2446H,rhs+05,0.16,0.37,3.01,2005,
J1748-2446I,rhs+05,J1748-2446I,rhs+05,0.16,0.37,3.01,2005,
J1748-2446J,rhs+05,J1748-2446J,rhs+05,0.16,0.37,3.01,2005,
J1748-2446K,rhs+05,J1748-2446K,rhs+05,0.16,0.37,3.01,2005,
J1748-2446L,rhs+05,J1748-2446L,rhs+05,0.16,0.37,3.01,2005,
J1748-2446M,rhs+05,J1748-2446M,rhs+05,0.16,0.37,3.01,2005,
J1748-2446N,rhs+05,J1748-2446N,rhs+05,0.16,0.37,3.01,2005,
J1748-2446O,rhs+05,J1748-2446O,rhs+05,0.16,0.37,3.01,2005,
J1748-2446P,rhs+05,J1748-2446P,rhs+05,0.13,0.29,4.11,2005,
J1748-2446Q,rhs+05,J1748-2446Q,rhs+05,0.16,0.37,3.01,2005,
J1748-2446R,rhs+05,J1748-2446R,rhs+05,0.16,0.37,3.01,2005,
J1748-2446S,rhs+05,J1748-2446S,rhs+05,0.16,0.37,3.01,2005,
J1748-2446T,rhs+05,J1748-2446T,rhs+05,0.16,0.37,3.01,2005,
J1748-2446U,rhs+05,J1748-2446U,rhs+05,0.16,0.37,3.01,2005,
J1748-2446V,rhs+05,J1748-2446V,rhs+05,0.16,0.37,3.01,2005,
J1748-2446W,rhs+05,J1748-2446W,rhs+05,0.16,0.37,3.01,2005,
J1748-2446X,rhs+05,J1748-2446X,rhs+05,0.16,0.37,3.01,2005,
J1748-2446Y,rhs+05,J1748-2446Y,rhs+05,0.16,0.37,3.01,2005,
J1748-2446Z,fre08,J1748-2446Z,fre08,0.16,0.37,3.01,2008,
J1748-30,ncb+15,J1748-30,ncb+15,-0.28,-0.21,-5.31,2015,
J1748-3009,kek+13,J1748-3009,kek+13,-0.10,-0.06,3.43,2013,
J1749+16,dsm+16,J1749+16,dsm+16,2.63,4.54,3.31,2016,
J1749-2347,hfs+04,J1749-2347,hfs+04,0.43,1.06,-4.11,2004,
J1749-2629,mhl+02,J1749-2629,mhl+02,0.04,0.18,4.31,2002,
B1746-30,jlm+92,J1749-3002,jlm+92,-0.28,-0.12,-4.18,1992,
J1749-4931,bbb+12,J1749-4931,bbb+12,-0.38,-0.58,6.65,2012,
B1745-56,mlt+78,J1749-5605,mlt+78,-0.61,-0.96,6.28,1978,
J1750+07,dsm+16,J1750+07,dsm+16,1.09,1.95,5.49,2016,
J1750-2043,lfl+06,J1750-2043,lfl+06,0.51,1.17,-0.25,2006,
J1750-2438,mhl+02,J1750-2438,mhl+02,0.27,0.96,-4.36,2002,
J1750-2444,hfs+04,J1750-2444,hfs+04,0.11,0.35,3.63,2004,
J1750-2536,kek+13,J1750-2536,kek+13,0.04,0.19,5.29,2013,
J1750-28,ncb+15,J1750-28,ncb+15,-0.05,0.05,4.43,2015,
B1747-31,jlm+92,J1750-3157,jlm+92,-0.19,-0.15,4.17,1992,
J1750-3503,mld+96,J1750-3503,mld+96,-0.42,-0.48,2.67,1996,
J1750-3703A,dpm+01a,J1750-3703A,dpm+01a,-1.20,-1.55,-5.16,2001,
J1750-3703B,frb+08,J1750-3703B,frb+08,-1.20,-1.55,-5.16,2008,
J1750-3703C,frb+08,J1750-3703C,frb+08,-1.20,-1.55,-5.16,2008,
J1750-3703D,frb+08,J1750-3703D,frb+08,-1.20,-1.55,-5.16,2008,
J1751-2516,mhl+02,J1751-2516,mhl+02,0.06,0.35,3.34,2002,
J1751-2857,sfl+05,J1751-2857,sfl+05,-0.02,0.01,7.41,2005,
J1751-3323,kbm+03,J1751-3323,kbm+03,-0.84,-0.79,-5.72,2003,
B1747-46,wvl69,J1751-4657,wvl69,-0.13,-0.19,7.80,1969,
J1752+2359,fcwa95,J1752+2359,fcwa95,1.19,2.11,6.67,1995,
J1752-2410,hfs+04,J1752-2410,hfs+04,0.23,1.07,-3.86,2004,
B1749-28,tv68,J1752-2806,tv68,-0.00,0.01,8.30,1968,
J1752-2821,mhl+02,J1752-2821,mhl+02,-0.09,0.12,3.02,2002,
J1753-12,bb10,J1753-12,bb10,0.13,0.28,7.42,2010,
J1753-1914,lfl+06,J1753-1914,lfl+06,0.17,0.47,5.63,2006,
J1753-2240,kkl+09,J1753-2240,kkl+09,0.09,0.35,5.29,2009,
B1750-24,cl86,J1753-2501,cl86,0.05,0.39,3.21,1986,
J1753-38,bb10,J1753-38,bb10,-0.98,-1.18,-0.24,2010,
J1754-2422,kjv+10,J1754-2422,kjv+10,0.12,0.96,-2.62,2010,
J1754-3014,mll+06,J1754-3014,mll+06,-0.10,-0.01,5.98,2006,
J1754-3443,hfs+04,J1754-3443,hfs+04,-0.57,-0.50,1.43,2004,
J1754-3510,lfl+06,J1754-3510,lfl+06,-0.22,-0.19,5.95,2006,
B1753+52,dtws85,J1754+5201,dtws85,2.06,3.57,7.85,1985,
J1755-0903,bbb+12,J1755-0903,bbb+12,0.03,0.07,8.28,2012,
J1755-1650,lfl+06,J1755-1650,lfl+06,0.35,0.92,3.99,2006,
J1755-2025,kel+09,J1755-2025,kel+09,0.67,2.36,-7.30,2009,
J1755-2521,mhl+02,J1755-2521,mhl+02,-0.01,0.26,5.07,2002,
J1755-25211,hfs+04,J1755-25211,hfs+04,-0.00,0.37,3.46,2004,
J1755-2534,hfs+04,J1755-2534,hfs+04,-0.02,0.31,4.11,2004,
J1755-2550,ncb+15,J1755-2550,ncb+15,-0.03,0.32,3.62,2015,
J1755-26,ncb+15,J1755-26,ncb+15,-0.02,0.25,4.56,2015,
J1755-2725,mhl+02,J1755-2725,mhl+02,-0.05,0.11,5.80,2002,
J1755-33,kek+13,J1755-33,kek+13,-1.01,-0.71,-5.53,2013,
J1755-3716,nbb+14,J1755-3716,nbb+14,-0.86,-0.87,0.41,2014,
J1756+1822,naf03,J1756+1822,naf03,8.63,16.25,-8.43,2003,
J1756-2225,hfs+04,J1756-2225,hfs+04,0.10,0.57,3.75,2004,
J1756-2251,fsk+04,J1756-2251,fsk+04,0.01,0.08,7.77,2004,
B1753-24,cl86,J1756-2435,cl86,0.00,0.34,4.68,1986,
J1756-25,ncb+15,J1756-25,ncb+15,-0.03,0.35,3.74,2015,
J1756-2619,kel+09,J1756-2619,kel+09,-0.08,0.32,3.40,2009,
J1757-15,bbb+12,J1757-15,bbb+12,0.34,0.96,4.46,2012,
J1757-16,fau04,J1757-16,fau04,0.24,0.71,5.21,2004,
J1757-1854,cck+18,J1757-1854,cck+18,0.98,3.38,-10.76,2018,
J1757-2223,mhl+02,J1757-2223,mhl+02,0.06,0.46,4.80,2002,
B1754-24,kom74,J1757-2421,kom74,0.00,0.29,5.39,1974,
J1757-27,ncb+15,J1757-27,ncb+15,-0.24,0.34,0.39,2015,
J1757-5322,eb01,J1757-5322,eb01,-0.23,-0.32,7.64,2001,
J1758-1931,hfs+04,J1758-1931,hfs+04,0.19,0.75,4.03,2004,
J1758-2206,mhl+02,J1758-2206,mhl+02,0.24,1.92,-6.35,2002,
J1758-2540,mhl+02,J1758-2540,mhl+02,-0.05,0.25,5.10,2002,
J1758-2630,mhl+02,J1758-2630,mhl+02,-0.09,0.27,4.15,2002,
J1758-2846,lfl+06,J1758-2846,lfl+06,-0.08,0.05,6.49,2006,
J1758+3030,cnst96,J1758+3030,cnst96,1.34,2.49,6.84,1996,
J1759-1029,bbb+12,J1759-1029,bbb+12,0.25,0.67,6.38,2012,
J1759-1736,lfl+06,J1759-1736,lfl+06,0.26,0.97,3.68,2006,
J1759-1903,hfs+04,J1759-1903,hfs+04,0.86,3.84,-12.95,2004,
J1759-1940,mhl+02,J1759-1940,mhl+02,0.26,1.33,0.64,2002,
J1759-1956,mhl+02,J1759-1956,mhl+02,0.15,0.75,3.94,2002,
B1756-22,mlt+78,J1759-2205,mlt+78,0.05,0.42,5.27,1978,
J1759-2302,mhl+02,J1759-2302,mhl+02,0.03,0.68,2.74,2002,
J1759-2307,mhl+02,J1759-2307,mhl+02,0.03,0.61,3.21,2002,
J1759-24,ncb+15,J1759-24,ncb+15,-0.01,0.49,3.65,2015,
J1759-2549,mhl+02,J1759-2549,mhl+02,-0.09,0.36,3.60,2002,
J1759-2922,lml+98,J1759-2922,lml+98,-0.12,0.05,6.08,1998,
J1759-3107,hfs+04,J1759-3107,hfs+04,-0.20,-0.02,5.41,2004,
J1800-0125,crh+06a,J1800-0125,crh+06a,0.27,0.63,7.19,2006,
J1800-2114,hfs+04,J1800-2114,hfs+04,0.30,2.32,-7.42,2004,
B1757-23,moh83,J1800-2343,moh83,-0.01,0.38,4.96,1983,
J1800+50,slr+14,J1800+50,slr+14,0.94,1.70,8.14,2014,
B1758-03,stwd85,J1801-0357,stwd85,0.92,2.27,3.30,1985,
J1801-0857A,lrfs11,J1801-0857A,lrfs11,0.85,2.35,1.75,2011,
J1801-0857B,lrfs11,J1801-0857B,lrfs11,0.85,2.35,1.75,2011,
J1801-0857C,lrfs11,J1801-0857C,lrfs11,0.85,2.35,1.75,2011,
J1801-0857D,lrfs11,J1801-0857D,lrfs11,0.85,2.36,1.75,2011,
J1801-1417,fsk+04,J1801-1417,fsk+04,0.08,0.28,7.44,2004,
J1801-1855,mhl+02,J1801-1855,mhl+02,0.69,3.64,-11.25,2002,
J1801-1909,mhl+02,J1801-1909,mhl+02,0.15,0.88,3.68,2002,
J1801-2115,hfs+04,J1801-2115,hfs+04,0.20,2.17,-6.13,2004,
J1801-2154,hfs+04,J1801-2154,hfs+04,0.04,0.56,4.41,2004,
B1758-23,mdt85,J1801-2304,mdt85,-0.00,0.48,4.53,1985,
B1757-24,mdt85,J1801-2451,mdt85,-0.06,0.35,4.72,1985,
B1758-29,jlm+92,J1801-2920,jlm+92,-0.17,0.08,5.50,1992,
J1801-3210,kjv+10,J1801-3210,kjv+10,-0.49,-0.11,2.40,2010,
J1801-3458,lfl+06,J1801-3458,lfl+06,-0.62,-0.36,2.63,2006,
J1802+0128,ebvb01,J1802+0128,ebvb01,1.54,3.60,1.89,2001,
J1802+03,dsm+13,J1802+03,dsm+13,1.10,2.54,4.21,2013,
J1802-05,bbb+12,J1802-05,bbb+12,0.72,1.85,4.01,2012,
J1802-1745,mhl+02,J1802-1745,mhl+02,0.27,1.32,2.03,2002,
J1802-2124,fsk+04,J1802-2124,fsk+04,0.01,0.11,7.75,2004,
J1802-2426,mhl+02,J1802-2426,mhl+02,-0.20,1.29,-4.39,2002,
J1802-3346,kjv+10,J1802-3346,kjv+10,-1.34,-0.55,-5.10,2010,
J1803-1616,hfs+04,J1803-1616,hfs+04,0.94,4.29,-10.05,2004,
J1803-1857,mhl+02,J1803-1857,mhl+02,0.27,2.01,-2.12,2002,
J1803-1920,hfs+04,J1803-1920,hfs+04,0.29,2.25,-3.84,2004,
B1800-21,cl86,J1803-2137,cl86,0.01,0.64,4.15,1986,
J1803-2149,pga+12,J1803-2149,pga+12,0.00,0.00,8.50,2012,
B1800-27,jlm+92,J1803-2712,jlm+92,-0.15,0.21,5.05,1992,
J1803-3002A,dpm+01a,J1803-3002A,dpm+01a,-0.53,0.14,0.72,2001,
J1803-3002B,fre08,J1803-3002B,fre08,-0.53,0.14,0.72,2008,
J1803-3002C,fre08,J1803-3002C,fre08,-0.53,0.14,0.72,2008,
J1803-3329,kjv+10,J1803-3329,kjv+10,-0.77,-0.27,0.72,2010,
B1802-07,dbl+93,J1804-0735,dbl+93,0.92,2.75,1.26,1993,
J1804-2228,mhl+02,J1804-2228,mhl+02,-0.03,0.55,4.48,2002,
J1804-2717,llb+96,J1804-2717,llb+96,-0.04,0.05,7.70,1996,
J1804-28,kek+13,J1804-28,kek+13,-0.27,0.24,3.73,2013,
B1802+03,stwd85,J1805+0306,stwd85,1.07,2.61,4.06,1985,
J1805+06,cck+16,J1805+06,cck+16,0.87,2.08,5.34,2016,
J1805-0619,ebvb01,J1805-0619,ebvb01,0.67,1.98,3.59,2001,
J1805-1504,lfl+06,J1805-1504,lfl+06,0.29,1.33,3.27,2006,
J1805-2032,mhl+02,J1805-2032,mhl+02,0.04,1.10,1.95,2002,
J1805-2037,mhl+02,J1805-2037,mhl+02,0.03,0.82,3.58,2002,
J1805-2447,hfs+04,J1805-2447,hfs+04,-0.14,0.46,3.96,2004,
J1805-2948,bbb+12,J1805-2948,bbb+12,-0.34,0.12,3.92,2012,
J1806+1023,ebvb01,J1806+1023,ebvb01,0.74,1.73,6.23,2001,
B1804-12,stwd85,J1806-1154,stwd85,0.23,0.88,5.64,1985,
J1806-1618,hfs+04,J1806-1618,hfs+04,0.39,2.33,-1.36,2004,
J1806-1920,mhl+02,J1806-1920,mhl+02,0.18,2.36,-4.04,2002,
J1806-2125,mhl+02,J1806-2125,mhl+02,-0.02,0.75,3.69,2002,
J1806+2819,kmk+18,J1806+2819,kmk+18,0.49,1.01,7.78,2018,
J1807+04,dsm+13,J1807+04,dsm+13,0.48,1.23,6.51,2013,
J1807+0756,rtj+96,J1807+0756,rtj+96,1.82,4.45,2.18,1996,
B1804-08,mlt+78,J1807-0847,mlt+78,0.15,0.51,7.10,1978,
J1807-2459A,rgh+01,J1807-2459A,rgh+01,-0.11,0.28,5.73,2001,
J1807-2459B,cha03,J1807-2459B,cha03,-0.11,0.28,5.73,2003,
J1807-2557,kle+10,J1807-2557,kle+10,-0.86,1.61,-9.99,2010,
B1804-27,mlt+78,J1807-2715,mlt+78,-0.87,1.03,-6.82,1978,
J1808+00,cnst96,J1808+00,cnst96,3.06,8.41,-7.00,1996,
J1808-0813,mld+96,J1808-0813,mld+96,0.40,1.39,4.80,1996,
J1808-1020,lfl+06,J1808-1020,lfl+06,0.65,2.60,0.88,2006,
J1808-1517,eklk13,J1808-1517,eklk13,0.17,1.08,4.33,2013,
J1808-1726,lfl+06,J1808-1726,lfl+06,0.29,3.09,-5.33,2006,
J1808-2024,kds+98,J1808-2024,kds+98,-0.05,2.26,-4.30,1998,
B1805-20,cl86,J1808-2057,cl86,-0.03,0.75,3.98,1986,
J1808-2701,lfl+06,J1808-2701,lfl+06,-0.16,0.20,5.80,2006,
J1808-3249,ebvb01,J1808-3249,ebvb01,-0.67,-0.10,2.27,2001,
J1809-0119,kjv+10,J1809-0119,kjv+10,1.66,4.97,-1.27,2010,
J1809-0743,ebvb01,J1809-0743,ebvb01,1.38,5.04,-4.48,2001,
J1809-1429,mhl+02,J1809-1429,mhl+02,0.71,4.52,-8.00,2002,
J1809-1850,hfs+04,J1809-1850,hfs+04,0.03,0.93,3.92,2004,
J1809-1917,mhl+02,J1809-1917,mhl+02,0.00,0.63,5.29,2002,
J1809-1943,ims+04,J1809-1943,ims+04,-0.01,0.67,4.96,2004,
